"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CORO1C.2",0,0.474877362662258,0.938,0.827,0,"4","CORO1C"
"AL365295.1",0,0.46436290521068,0.988,0.963,0,"4","AL365295.1"
"KCNAB1.1",0,0.455111606052362,0.829,0.719,0,"4","KCNAB1"
"TMTC1",0,0.453434399931013,0.75,0.528,0,"4","TMTC1"
"SOX2-OT",0,0.439828009118384,0.947,0.823,0,"4","SOX2-OT"
"AC093865.1",0,0.438389474165196,0.98,0.907,0,"4","AC093865.1"
"AC078785.1",0,0.431032517604338,0.941,0.686,0,"4","AC078785.1"
"HIVEP1.2",0,0.425342774105235,0.855,0.724,0,"4","HIVEP1"
"SQSTM1.1",0,0.422529913512188,0.845,0.571,0,"4","SQSTM1"
"NR2F2-AS1",0,0.409391509232256,0.837,0.385,0,"4","NR2F2-AS1"
"EBF1",0,0.40858508583969,0.716,0.427,0,"4","EBF1"
"UHMK1",0,0.399499113734391,0.967,0.832,0,"4","UHMK1"
"CSMD3",0,0.399281670442776,0.868,0.633,0,"4","CSMD3"
"SOX6",0,0.395923549159297,0.787,0.424,0,"4","SOX6"
"CDK14.2",0,0.38920856158642,0.883,0.716,0,"4","CDK14"
"SOD1",0,0.382159845482259,0.887,0.743,0,"4","SOD1"
"MPP5",0,0.376396508275295,0.904,0.695,0,"4","MPP5"
"AC098829.1",0,0.375829241690546,0.836,0.635,0,"4","AC098829.1"
"HSDL2",0,0.37267101551706,0.94,0.689,0,"4","HSDL2"
"MCC",0,0.368460404184912,0.811,0.652,0,"4","MCC"
"LEPR.1",0,0.368159977583988,0.95,0.834,0,"4","LEPR"
"CACHD1",0,0.362195381106219,0.733,0.399,0,"4","CACHD1"
"ZBTB43",0,0.360509699768828,0.9,0.688,0,"4","ZBTB43"
"CYFIP2",0,0.359671661917207,0.765,0.543,0,"4","CYFIP2"
"FSCN1",0,0.359075197656644,0.912,0.685,0,"4","FSCN1"
"SLC38A1",0,0.357346223420277,0.768,0.453,0,"4","SLC38A1"
"CTDSPL.1",0,0.350160675057129,0.792,0.425,0,"4","CTDSPL"
"BICC1",0,0.348149389949484,0.778,0.594,0,"4","BICC1"
"EGFR",0,0.343849344956318,0.744,0.33,0,"4","EGFR"
"THSD7A",0,0.340199610890602,0.807,0.505,0,"4","THSD7A"
"DLGAP2",0,0.340016315401835,0.931,0.661,0,"4","DLGAP2"
"SUGT1",0,0.338436412386099,0.904,0.776,0,"4","SUGT1"
"GRIA1",0,0.337195452006775,0.863,0.574,0,"4","GRIA1"
"PUS10",0,0.332481590251519,0.932,0.684,0,"4","PUS10"
"RBMS3",0,0.32722918055744,0.749,0.428,0,"4","RBMS3"
"LIX1-AS1",0,0.324853585255041,0.823,0.573,0,"4","LIX1-AS1"
"LMO4",0,0.320565574241501,0.912,0.674,0,"4","LMO4"
"LINC01088",0,0.31756125315935,0.768,0.434,0,"4","LINC01088"
"NHS",0,0.315051194630011,0.889,0.685,0,"4","NHS"
"RPS6KA4",0,0.313432692553792,0.884,0.53,0,"4","RPS6KA4"
"COX4I1.1",0,0.312783864647116,0.927,0.749,0,"4","COX4I1"
"VCAN.2",0,0.312270844046579,0.857,0.583,0,"4","VCAN"
"CCSER1",0,0.311099775433559,0.907,0.836,0,"4","CCSER1"
"TMEM222",0,0.310299453208527,0.924,0.625,0,"4","TMEM222"
"PDE3A",0,0.30614687598713,0.737,0.422,0,"4","PDE3A"
"TPD52",0,0.300085069750448,0.853,0.771,0,"4","TPD52"
"RINT1",0,0.285123414576579,0.949,0.715,0,"4","RINT1"
"RTN1.2",0,0.279835372951734,0.761,0.518,0,"4","RTN1"
"ZNF385B",0,0.278201525654832,0.892,0.434,0,"4","ZNF385B"
"ABCD3",0,0.277612303819897,0.924,0.846,0,"4","ABCD3"
"FAM160A1",0,0.273701576410927,0.918,0.402,0,"4","FAM160A1"
"HS6ST3",0,0.27261740462725,0.812,0.472,0,"4","HS6ST3"
"HOMER1",0,0.269774459186885,0.901,0.601,0,"4","HOMER1"
"HLF",0,0.265188044063214,0.884,0.49,0,"4","HLF"
"LRRCC1",0,0.262872437038637,0.901,0.638,0,"4","LRRCC1"
"EIF2B2",0,0.260357052588421,0.954,0.698,0,"4","EIF2B2"
"RNLS",0,0.255016672627984,0.876,0.651,0,"4","RNLS"
"SNW1",0,0.250577253463708,0.962,0.824,0,"4","SNW1"
"AC073861.1.1",0,-0.286257467788287,0.845,0.972,0,"4","AC073861.1"
"DGKH.1",0,-0.318635517630451,0.512,0.862,0,"4","DGKH"
"IKZF2",0,-0.419934679345934,0.57,0.897,0,"4","IKZF2"
"APOC1.2",0,-0.428795051911957,0.706,0.898,0,"4","APOC1"
"MSL3",0,-0.457648395940533,0.422,0.766,0,"4","MSL3"
"GK.2",0,-0.4686147610595,0.592,0.835,0,"4","GK"
"IGSF6",0,-0.470211829718169,0.862,0.926,0,"4","IGSF6"
"PLA2G7.1",0,-0.471897475590126,0.879,0.96,0,"4","PLA2G7"
"SLC1A2",4.4314554564683e-307,1.22542881049579,0.736,0.432,8.8629109129366e-304,"4","SLC1A2"
"ALCAM.2",2.31804302808418e-306,0.763323918749276,0.973,0.921,4.63608605616835e-303,"4","ALCAM"
"CACNA1C",3.28838506789683e-306,0.818761215209951,0.779,0.795,6.57677013579366e-303,"4","CACNA1C"
"TMED3",1.1534838668995e-304,-0.261749053627338,0.44,0.779,2.30696773379899e-301,"4","TMED3"
"AKAP6",1.62768535910346e-304,0.792821665438001,0.775,0.645,3.25537071820692e-301,"4","AKAP6"
"FNBP4",1.27194752805941e-300,0.482063223514548,0.951,0.832,2.54389505611881e-297,"4","FNBP4"
"ZEB1.3",6.26702265037528e-299,0.489276619463719,0.918,0.706,1.25340453007506e-295,"4","ZEB1"
"ASTN1",3.35677202262877e-298,0.281423508183755,0.751,0.538,6.71354404525754e-295,"4","ASTN1"
"PDE4D.1",5.705394013333e-296,0.599031951982481,0.887,0.686,1.1410788026666e-292,"4","PDE4D"
"NEBL.1",6.90425783442696e-296,0.549885483826221,0.727,0.427,1.38085156688539e-292,"4","NEBL"
"LRP1B.2",1.27203863199144e-295,0.912606900836697,0.784,0.495,2.54407726398289e-292,"4","LRP1B"
"DLG2.1",1.37689142367824e-295,0.977009369880441,0.859,0.667,2.75378284735649e-292,"4","DLG2"
"PLCB1",1.85343893431822e-295,0.57224135079392,0.694,0.377,3.70687786863644e-292,"4","PLCB1"
"SLMAP",2.85679492197244e-294,0.547634903657303,0.949,0.843,5.71358984394489e-291,"4","SLMAP"
"XKR6.2",1.47954255366878e-293,0.404267349560382,0.968,0.865,2.95908510733755e-290,"4","XKR6"
"SPOCK1",1.62889530374398e-293,0.828593462583577,0.733,0.506,3.25779060748795e-290,"4","SPOCK1"
"CRADD.1",1.25884359174105e-292,0.769608101345175,0.864,0.735,2.5176871834821e-289,"4","CRADD"
"MYRIP",6.37707510594522e-291,0.351204500944722,0.773,0.687,1.27541502118904e-287,"4","MYRIP"
"NTRK2.1",2.32511855698055e-289,0.94701571493438,0.726,0.48,4.6502371139611e-286,"4","NTRK2"
"BMPR1B",8.92196232284957e-289,0.415521257504817,0.691,0.44,1.78439246456991e-285,"4","BMPR1B"
"NPAS3",4.19535137145132e-287,0.869864625419019,0.837,0.593,8.39070274290265e-284,"4","NPAS3"
"SNTG1",7.3052051505906e-287,0.361217573817317,0.75,0.558,1.46104103011812e-283,"4","SNTG1"
"IGSF11",1.58085823076964e-286,0.596823096833566,0.733,0.599,3.16171646153929e-283,"4","IGSF11"
"ARHGEF3",1.54891374287506e-285,0.392118245392357,0.774,0.599,3.09782748575011e-282,"4","ARHGEF3"
"SORBS1",1.00709017988391e-282,1.00086476057063,0.707,0.408,2.01418035976783e-279,"4","SORBS1"
"ADAMTS9-AS2",2.28711868172572e-282,0.525735883009666,0.69,0.484,4.57423736345144e-279,"4","ADAMTS9-AS2"
"SNED1",5.46854978356728e-281,0.304706334569043,0.742,0.564,1.09370995671346e-277,"4","SNED1"
"ABCA9",9.8961244270234e-279,0.2561728312792,0.663,0.392,1.97922488540468e-275,"4","ABCA9"
"PLCL1.3",1.57602168062949e-276,0.624909172604942,0.901,0.821,3.15204336125899e-273,"4","PLCL1"
"FLRT2",3.77221775604964e-272,0.39040002551299,0.698,0.447,7.54443551209928e-269,"4","FLRT2"
"MEIS2",1.55274975183397e-270,0.749315697667641,0.71,0.482,3.10549950366794e-267,"4","MEIS2"
"CLIC4",3.57957408802316e-270,0.514291214676444,0.769,0.686,7.15914817604632e-267,"4","CLIC4"
"MAP7",2.02227481840918e-267,0.710564219454247,0.74,0.547,4.04454963681836e-264,"4","MAP7"
"ATP1B1.1",4.58843963960132e-266,0.379845456897341,0.778,0.605,9.17687927920264e-263,"4","ATP1B1"
"FBXL7",7.16560902804653e-266,0.822224308784774,0.708,0.453,1.43312180560931e-262,"4","FBXL7"
"PRKG1.3",3.76541212954004e-264,0.467366874255531,0.745,0.471,7.53082425908007e-261,"4","PRKG1"
"LINC00609",9.81870645254145e-259,0.6901506227011,0.676,0.391,1.96374129050829e-255,"4","LINC00609"
"POLR2F",4.05082441764722e-258,0.682708397039138,0.759,0.655,8.10164883529444e-255,"4","POLR2F"
"GPC5.1",4.67823376797777e-258,0.967761627008601,0.692,0.375,9.35646753595553e-255,"4","GPC5"
"PEX5L",1.11179734056303e-255,0.667570264965769,0.716,0.585,2.22359468112605e-252,"4","PEX5L"
"ESCO1",6.59720062121066e-255,-0.36746709471495,0.55,0.827,1.31944012424213e-251,"4","ESCO1"
"UBE3A.1",6.73531237338088e-253,0.397510128095869,0.911,0.74,1.34706247467618e-249,"4","UBE3A"
"KCNQ1OT1",7.83656817564357e-252,0.436961433890134,0.79,0.693,1.56731363512871e-248,"4","KCNQ1OT1"
"SYNE1",6.58735600612287e-247,0.687569027774528,0.854,0.726,1.31747120122457e-243,"4","SYNE1"
"DSCAML1",1.2295702361353e-243,0.738753137593973,0.693,0.432,2.4591404722706e-240,"4","DSCAML1"
"AGAP1.2",1.43140630176724e-238,0.516518118985119,0.86,0.785,2.86281260353448e-235,"4","AGAP1"
"EPHB1",1.94297279356528e-235,0.337630562509856,0.781,0.646,3.88594558713056e-232,"4","EPHB1"
"SLC6A1",2.56374216476459e-235,0.850702251518029,0.668,0.42,5.12748432952918e-232,"4","SLC6A1"
"LPGAT1",6.62792059124159e-235,0.499876399205231,0.861,0.778,1.32558411824832e-231,"4","LPGAT1"
"LIPG",2.08531316617799e-233,-0.33972719791705,0.372,0.65,4.17062633235598e-230,"4","LIPG"
"DPP6",1.00651836208757e-232,0.796068205891579,0.703,0.502,2.01303672417514e-229,"4","DPP6"
"GRM3",8.64342825860614e-231,0.696871643067786,0.687,0.473,1.72868565172123e-227,"4","GRM3"
"MS4A4E.3",2.93945618723439e-230,-0.368162454236508,0.632,0.817,5.87891237446878e-227,"4","MS4A4E"
"EEPD1.1",1.43348300869879e-226,0.385443669028613,0.876,0.812,2.86696601739758e-223,"4","EEPD1"
"RPS27A.1",4.81140363027634e-225,-0.281027522300946,0.611,0.811,9.62280726055267e-222,"4","RPS27A"
"MCUB",6.93032978109082e-225,-0.374890884349951,0.707,0.842,1.38606595621816e-221,"4","MCUB"
"FYN.1",6.16108687661293e-224,0.775574802845003,0.669,0.422,1.23221737532259e-220,"4","FYN"
"AC018742.1.3",1.66959756090687e-222,-0.283554455637942,0.93,0.956,3.33919512181374e-219,"4","AC018742.1"
"LINC00278.1",9.19514006976368e-222,-0.431648654438208,0.696,0.853,1.83902801395274e-218,"4","LINC00278"
"TSPAN5",1.20755506763679e-221,0.585446486417919,0.755,0.65,2.41511013527358e-218,"4","TSPAN5"
"PDE4B.3",5.57986974201267e-219,0.617304728797971,0.882,0.696,1.11597394840253e-215,"4","PDE4B"
"CA8",9.56003103911857e-216,-0.327383359066173,0.276,0.486,1.91200620782371e-212,"4","CA8"
"ABLIM1",4.20546947826235e-214,0.871420946039454,0.676,0.484,8.41093895652471e-211,"4","ABLIM1"
"ZNF106.1",7.25038249047041e-212,0.352641593247234,0.932,0.79,1.45007649809408e-208,"4","ZNF106"
"AP2A2.2",1.00746185699362e-210,0.329798770532586,0.907,0.758,2.01492371398724e-207,"4","AP2A2"
"APBB1IP.1",1.08279020065525e-210,-0.731248724819033,0.975,0.986,2.16558040131051e-207,"4","APBB1IP"
"UBE4B.1",1.63653945013429e-209,0.560910668544022,0.87,0.781,3.27307890026857e-206,"4","UBE4B"
"PTPRK",8.14775491888236e-207,0.692990173794524,0.666,0.41,1.62955098377647e-203,"4","PTPRK"
"FGFR2",6.03869071277541e-206,0.736791150670067,0.655,0.383,1.20773814255508e-202,"4","FGFR2"
"CEP192.1",4.56148392041907e-205,0.347282644929972,0.94,0.854,9.12296784083813e-202,"4","CEP192"
"SLC22A15",7.45450677257313e-205,0.384411645014511,0.724,0.622,1.49090135451463e-201,"4","SLC22A15"
"C22orf34",4.29066744503503e-204,0.300062368047794,0.898,0.685,8.58133489007006e-201,"4","C22orf34"
"SPP1.3",1.36118152144919e-200,0.394452128131782,0.997,0.974,2.72236304289837e-197,"4","SPP1"
"CRIM1",3.48748662675402e-200,0.337870173318025,0.745,0.658,6.97497325350805e-197,"4","CRIM1"
"FGF14",4.37816324923142e-199,0.510392268434922,0.685,0.505,8.75632649846283e-196,"4","FGF14"
"SYNDIG1.3",1.72351277539173e-197,-0.925131254972881,0.924,0.928,3.44702555078347e-194,"4","SYNDIG1"
"UBAP2",7.47248429060726e-196,-0.434870255483287,0.582,0.803,1.49449685812145e-192,"4","UBAP2"
"LIMCH1",2.1608532512447e-192,0.943748908893239,0.672,0.494,4.32170650248939e-189,"4","LIMCH1"
"PARD3B",3.22104761899658e-192,0.366097114593005,0.854,0.684,6.44209523799315e-189,"4","PARD3B"
"ANO4",2.31356355500071e-189,0.704830306298774,0.7,0.473,4.62712711000142e-186,"4","ANO4"
"GKAP1",1.03841753528254e-188,-0.306785638951787,0.557,0.771,2.07683507056509e-185,"4","GKAP1"
"BCAS1",1.23490157922523e-188,0.774869125934552,0.742,0.562,2.46980315845045e-185,"4","BCAS1"
"RFX4",1.83569712732131e-187,0.406944226434792,0.65,0.424,3.67139425464261e-184,"4","RFX4"
"AQP4-AS1",9.56341176268899e-185,0.354847067857303,0.657,0.474,1.9126823525378e-181,"4","AQP4-AS1"
"CNTNAP2",1.29417243143898e-184,1.07935517689564,0.778,0.676,2.58834486287795e-181,"4","CNTNAP2"
"ARHGEF4",3.59719943326711e-184,0.402596551509797,0.67,0.489,7.19439886653422e-181,"4","ARHGEF4"
"RTF1",5.62292795744849e-184,-0.341489020374554,0.455,0.697,1.1245855914897e-180,"4","RTF1"
"DNM3.2",1.60420755672232e-182,0.411961514889576,0.827,0.725,3.20841511344464e-179,"4","DNM3"
"VPS54.1",9.20576813974648e-177,0.277056322547536,0.928,0.8,1.8411536279493e-173,"4","VPS54"
"EPN2",2.71231451345559e-176,0.479359809957274,0.803,0.679,5.42462902691118e-173,"4","EPN2"
"COBL",1.02315134058135e-169,0.731912274267658,0.646,0.443,2.0463026811627e-166,"4","COBL"
"TCF7L2",2.29222688638275e-169,0.266560159818836,0.888,0.713,4.5844537727655e-166,"4","TCF7L2"
"TMTC2",1.03980695030355e-168,0.867165255293441,0.744,0.648,2.0796139006071e-165,"4","TMTC2"
"ARHGAP5.1",3.53172343753316e-164,0.35960492541451,0.869,0.754,7.06344687506633e-161,"4","ARHGAP5"
"PLPP3",4.7399455850557e-164,0.356493337146287,0.68,0.54,9.47989117011139e-161,"4","PLPP3"
"PRKCE.3",2.3262193495335e-163,0.333602555488335,0.851,0.664,4.652438699067e-160,"4","PRKCE"
"ZCCHC17",3.11964924254462e-157,-0.271489835241507,0.596,0.816,6.23929848508923e-154,"4","ZCCHC17"
"BICD1",6.30979373314183e-156,0.566808973111657,0.801,0.667,1.26195874662837e-152,"4","BICD1"
"ANK2.1",1.01400010231027e-154,0.467583256465843,0.928,0.932,2.02800020462054e-151,"4","ANK2"
"BTBD9",1.35631983753588e-152,0.447672515937451,0.945,0.844,2.71263967507176e-149,"4","BTBD9"
"ZKSCAN1",1.02591654732093e-151,0.318497535212358,0.899,0.88,2.05183309464187e-148,"4","ZKSCAN1"
"HIPK3.1",1.98750896623807e-150,-0.596634295629312,0.794,0.926,3.97501793247614e-147,"4","HIPK3"
"GPNMB.3",3.1711173345086e-149,-0.322669253587485,0.804,0.917,6.34223466901719e-146,"4","GPNMB"
"TNIK",1.13838085207169e-147,0.537708106094548,0.751,0.62,2.27676170414338e-144,"4","TNIK"
"BACH2",1.90093229429215e-147,0.549015795071708,0.657,0.489,3.8018645885843e-144,"4","BACH2"
"MX1",2.85233211867459e-145,-0.427146792332634,0.513,0.704,5.70466423734919e-142,"4","MX1"
"ANXA5.2",6.53585506990026e-144,-0.356950473528934,0.766,0.858,1.30717101398005e-140,"4","ANXA5"
"NAV2.1",1.76658556942941e-143,0.421466768320031,0.949,0.877,3.53317113885881e-140,"4","NAV2"
"SPIRE1.2",2.13602992311459e-143,0.278998809677707,0.875,0.733,4.27205984622918e-140,"4","SPIRE1"
"DUSP16",2.16846849555653e-141,-0.300460392756668,0.561,0.776,4.33693699111307e-138,"4","DUSP16"
"PBX1",2.86224876641398e-141,0.672769149866909,0.685,0.579,5.72449753282795e-138,"4","PBX1"
"NT5DC1",2.95298300073513e-139,0.343480132407741,0.785,0.718,5.90596600147027e-136,"4","NT5DC1"
"ZEB2",1.70076507501491e-138,-0.785765771821398,0.954,0.984,3.40153015002983e-135,"4","ZEB2"
"MAMDC2.1",2.7938211521377e-137,-0.456014615683686,0.409,0.63,5.5876423042754e-134,"4","MAMDC2"
"EXT1.2",1.41785427758455e-135,0.292326648163963,0.871,0.752,2.8357085551691e-132,"4","EXT1"
"ZC3H14",1.90308598685211e-135,-0.333783559568578,0.583,0.767,3.80617197370422e-132,"4","ZC3H14"
"APP.1",2.67178396276986e-134,0.617909887227888,0.805,0.726,5.34356792553971e-131,"4","APP"
"ROCK1.1",1.34365485272329e-133,0.366271649240134,0.967,0.894,2.68730970544657e-130,"4","ROCK1"
"PXK",5.96066656395291e-133,0.324117318376974,0.78,0.722,1.19213331279058e-129,"4","PXK"
"FUT9",1.00579380845016e-132,0.537091590113088,0.641,0.48,2.01158761690032e-129,"4","FUT9"
"RBFOX1",6.84811843659227e-129,0.514235220074929,0.692,0.481,1.36962368731845e-125,"4","RBFOX1"
"SEMA5A",7.14374770018642e-129,0.334276930690849,0.597,0.324,1.42874954003728e-125,"4","SEMA5A"
"RNF220",5.96162261353729e-126,0.713403735831831,0.688,0.59,1.19232452270746e-122,"4","RNF220"
"LDLRAD3.1",5.79161696924652e-123,0.476365061622888,0.695,0.645,1.1583233938493e-119,"4","LDLRAD3"
"CDH20",1.9511819922042e-122,0.660025275630877,0.63,0.409,3.90236398440839e-119,"4","CDH20"
"PHIP",1.65354398883702e-121,-0.727393875054135,0.845,0.947,3.30708797767405e-118,"4","PHIP"
"DPYD.3",1.43603912763729e-120,0.361125237204676,0.954,0.914,2.87207825527458e-117,"4","DPYD"
"TRAF3.2",1.55533527272309e-115,-0.668904341427509,0.732,0.851,3.11067054544619e-112,"4","TRAF3"
"NHSL1.1",1.908252533908e-113,0.311329381702037,0.89,0.738,3.816505067816e-110,"4","NHSL1"
"ROBO2",3.01873929084653e-113,0.253260976804512,0.763,0.643,6.03747858169306e-110,"4","ROBO2"
"TMEM178B",4.12466589056757e-113,0.385400776533879,0.636,0.495,8.24933178113514e-110,"4","TMEM178B"
"SLTM",7.66610617826974e-113,-0.580343076987981,0.732,0.876,1.53322123565395e-109,"4","SLTM"
"MS4A4A.4",1.30420560698815e-112,-0.358324922022627,0.9,0.838,2.6084112139763e-109,"4","MS4A4A"
"PPP1R9A",6.89064996249089e-110,0.531851653698712,0.624,0.478,1.37812999249818e-106,"4","PPP1R9A"
"KCNIP4",9.89791332285387e-110,0.58513640575249,0.813,0.753,1.97958266457077e-106,"4","KCNIP4"
"SFSWAP",1.01636846821251e-109,0.257915486844461,0.89,0.835,2.03273693642502e-106,"4","SFSWAP"
"ATM.3",1.85123075770469e-107,-0.755099782227356,0.959,0.984,3.70246151540938e-104,"4","ATM"
"BRAF.2",6.23248369108711e-106,0.382648359610093,0.958,0.902,1.24649673821742e-102,"4","BRAF"
"PBX3",2.55285096040082e-103,-0.710578159064774,0.844,0.944,5.10570192080165e-100,"4","PBX3"
"OPHN1.1",7.98397178156713e-103,0.255553432959709,0.848,0.824,1.59679435631343e-99,"4","OPHN1"
"BCL2.1",2.80772913894144e-102,0.506323338754642,0.955,0.86,5.61545827788288e-99,"4","BCL2"
"SLC38A2",2.5457991233474e-101,-0.318528093241898,0.665,0.803,5.09159824669479e-98,"4","SLC38A2"
"HIP1.1",3.25623432355614e-101,0.628548246345266,0.691,0.574,6.51246864711229e-98,"4","HIP1"
"ADGRV1.2",5.31159564513416e-101,0.348854281604506,0.618,0.412,1.06231912902683e-97,"4","ADGRV1"
"DGKA",2.27976245413236e-100,-0.330183843658309,0.435,0.599,4.55952490826471e-97,"4","DGKA"
"ATP1A2",2.73845850720737e-100,0.436253342614611,0.617,0.461,5.47691701441474e-97,"4","ATP1A2"
"UNC5C",9.30726931095556e-100,0.774837712345219,0.647,0.507,1.86145386219111e-96,"4","UNC5C"
"CHM.1",1.52151034753292e-99,-0.397557830030642,0.628,0.842,3.04302069506584e-96,"4","CHM"
"DST",9.59097331437679e-98,0.367087296143183,0.939,0.899,1.91819466287536e-94,"4","DST"
"CPEB4.2",1.65345546781604e-97,0.264332398808287,0.952,0.907,3.30691093563208e-94,"4","CPEB4"
"DDX50",2.44837234371407e-95,-0.280872426662348,0.657,0.82,4.89674468742813e-92,"4","DDX50"
"SFMBT2.2",8.21763761493583e-94,-0.386072686338453,0.994,0.99,1.64352752298717e-90,"4","SFMBT2"
"TMEM98",4.33728099417324e-93,0.617812610758252,0.609,0.545,8.67456198834647e-90,"4","TMEM98"
"PHACTR3",1.05346229317249e-92,0.661341553007553,0.616,0.487,2.10692458634498e-89,"4","PHACTR3"
"DOCK3",6.43039848630145e-92,0.364285790997468,0.704,0.587,1.28607969726029e-88,"4","DOCK3"
"AFG3L2",1.20619035845599e-91,-0.273256543340938,0.537,0.682,2.41238071691199e-88,"4","AFG3L2"
"MBOAT2",3.75087825007891e-91,0.429139254898172,0.631,0.527,7.50175650015782e-88,"4","MBOAT2"
"CCDC26.2",1.44565476972746e-90,-0.819228861789454,0.508,0.667,2.89130953945491e-87,"4","CCDC26"
"IQGAP2.3",6.76573199502675e-90,-0.309432714630876,0.904,0.861,1.35314639900535e-86,"4","IQGAP2"
"AC092691.1.1",7.86085119263902e-89,0.319937091552683,0.581,0.352,1.5721702385278e-85,"4","AC092691.1"
"IQCJ-SCHIP1",4.53775465022014e-88,0.428717080739083,0.752,0.755,9.07550930044029e-85,"4","IQCJ-SCHIP1"
"NCKAP5.1",4.37521898068447e-87,0.387597128600656,0.954,0.951,8.75043796136894e-84,"4","NCKAP5"
"NFIB",1.07020630485053e-84,0.476421372199308,0.607,0.446,2.14041260970105e-81,"4","NFIB"
"NLGN1",6.73801194499676e-82,0.853319004312109,0.632,0.535,1.34760238899935e-78,"4","NLGN1"
"RUNX1",4.56361467564135e-80,-0.54311991928187,0.964,0.975,9.12722935128271e-77,"4","RUNX1"
"APBB2",3.27409378399252e-79,0.563870194499071,0.629,0.501,6.54818756798503e-76,"4","APBB2"
"SLC4A4",5.10458144956762e-77,0.321598239385083,0.568,0.392,1.02091628991352e-73,"4","SLC4A4"
"ZNF804A.4",1.33633045857749e-75,-0.460616291829771,0.881,0.942,2.67266091715498e-72,"4","ZNF804A"
"SGK1.1",3.07576627222194e-75,0.25484250047174,0.781,0.655,6.15153254444388e-72,"4","SGK1"
"CD22",1.76048879946227e-74,0.418323093370484,0.504,0.308,3.52097759892454e-71,"4","CD22"
"CD83.3",2.48989000049261e-74,-0.4532023959528,0.731,0.784,4.97978000098522e-71,"4","CD83"
"PHLPP1",3.89511243147402e-74,0.459716778664613,0.689,0.587,7.79022486294803e-71,"4","PHLPP1"
"SPATS2L.2",6.69201392251414e-74,-0.340452667215592,0.625,0.774,1.33840278450283e-70,"4","SPATS2L"
"ITGAX",1.9718315901426e-73,-0.771749620510417,0.853,0.872,3.94366318028521e-70,"4","ITGAX"
"AC007262.2.2",4.06811530659505e-72,-0.445872221192474,0.901,0.945,8.13623061319011e-69,"4","AC007262.2"
"TRIM2",5.54180273065382e-72,0.707694430595476,0.6,0.475,1.10836054613076e-68,"4","TRIM2"
"IFRD1.1",5.59803442172527e-72,-0.253071534588235,0.626,0.725,1.11960688434505e-68,"4","IFRD1"
"PDE3B.1",9.92323944002986e-71,-0.768046627513654,0.847,0.882,1.98464788800597e-67,"4","PDE3B"
"OGFRL1.2",3.23203887466415e-69,-0.779698164294122,0.756,0.793,6.46407774932829e-66,"4","OGFRL1"
"DCLRE1C",7.19772012149108e-69,-0.37711702323245,0.783,0.844,1.43954402429822e-65,"4","DCLRE1C"
"OTUD7A",5.14374081909184e-68,0.423218039127022,0.624,0.508,1.02874816381837e-64,"4","OTUD7A"
"FHIT",1.22679380137842e-67,-0.649171869755667,0.934,0.963,2.45358760275684e-64,"4","FHIT"
"MAPT",2.39043660880624e-67,0.797793964851417,0.592,0.457,4.78087321761248e-64,"4","MAPT"
"HSP90AA1.1",6.04299939596717e-66,0.26305194083299,0.907,0.933,1.20859987919343e-62,"4","HSP90AA1"
"ANKH.1",1.42537564372975e-65,-0.26651865524719,0.634,0.785,2.8507512874595e-62,"4","ANKH"
"SORCS2",2.22609546281674e-65,0.460500538882364,0.586,0.477,4.45219092563348e-62,"4","SORCS2"
"ASTN2.3",2.60345609132567e-65,0.511204659625611,0.694,0.685,5.20691218265134e-62,"4","ASTN2"
"TNFAIP8.3",6.60907533459308e-65,-0.298851267803279,0.858,0.732,1.32181506691862e-61,"4","TNFAIP8"
"SLC1A3.2",7.46981664993378e-65,-0.331775371707421,0.985,0.985,1.49396332998676e-61,"4","SLC1A3"
"ZBTB16",9.6830091556675e-63,0.351650498390334,0.741,0.674,1.9366018311335e-59,"4","ZBTB16"
"RPL11.2",2.12133479442423e-62,-0.319190334915175,0.802,0.87,4.24266958884846e-59,"4","RPL11"
"ENOX1",3.35062988468839e-62,0.805622647836181,0.623,0.597,6.70125976937678e-59,"4","ENOX1"
"TRERF1",3.17537298662386e-60,-0.429078058711449,0.675,0.765,6.35074597324773e-57,"4","TRERF1"
"RCAN2",5.5018050500099e-60,0.531918216233493,0.587,0.431,1.10036101000198e-56,"4","RCAN2"
"FNDC3A.2",2.23454528099758e-59,-0.63671615944013,0.863,0.934,4.46909056199516e-56,"4","FNDC3A"
"ANKS1B",2.80677159911892e-57,0.804610762524173,0.655,0.634,5.61354319823783e-54,"4","ANKS1B"
"TJP1.2",2.91220713608282e-57,0.338470672394977,0.761,0.773,5.82441427216563e-54,"4","TJP1"
"ADGRB3.2",2.41883933536084e-54,0.251288312852499,0.816,0.83,4.83767867072168e-51,"4","ADGRB3"
"MRPS25",9.14656016292905e-53,-0.250584492036448,0.572,0.68,1.82931203258581e-49,"4","MRPS25"
"TNS1.1",6.9835310564746e-52,0.257839626470581,0.643,0.611,1.39670621129492e-48,"4","TNS1"
"KAZN.1",1.39887686749366e-51,0.429969473224139,0.604,0.444,2.79775373498732e-48,"4","KAZN"
"MAPK4",1.04660235876036e-50,0.275948370687216,0.56,0.417,2.09320471752072e-47,"4","MAPK4"
"MAP2K4",2.06523782890776e-48,-0.366481481070406,0.705,0.806,4.13047565781552e-45,"4","MAP2K4"
"TNRC6C",8.55061361170984e-46,0.26743836331704,0.678,0.61,1.71012272234197e-42,"4","TNRC6C"
