ensembl_gene_id	pval	logFC	ci.hi	ci.lo	gene_biotype	gene	percentage_gene_gc_content	padj	contrast	reference	FCRO	model	variance	variance_rank
ENSG00000012779	1.51004761570499e-07	-0.44931772540381	-0.0545379465065064	-0.844097504301113	protein_coding	ALOX5	47.73	1.79365343352958e-05	diagnosisAD	CTR	2583	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	5.24461623421104	881
ENSG00000109466	1.45352997256857e-07	-1.01102545954042	-0.419205366087796	-1.60284555299304	protein_coding	KLHL2	38.17	1.79365343352958e-05	diagnosisAD	CTR	3755	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	6.97730104516742	612
ENSG00000204634	1.4874511195401e-07	-1.26175834005562	-0.34412202413489	-2.17939465597635	protein_coding	TBC1D8	44.32	1.79365343352958e-05	diagnosisAD	CTR	1097	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	9.21100307621688	382
ENSG00000101152	1.58637930042586e-07	-0.56339115119664	-0.265997066473074	-0.860785235920206	protein_coding	DNAJC5	51.41	1.82722052149051e-05	diagnosisAD	CTR	379	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.71170779744021	2603
ENSG00000105339	1.68026578940738e-07	-1.47821194044466	-0.625203663896906	-2.33122021699242	protein_coding	DENND3	51.59	1.86901475803728e-05	diagnosisAD	CTR	1454	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	13.773880990623	204
ENSG00000150867	1.72100806449105e-07	-0.667929550416715	-0.220127727961395	-1.11573137287204	protein_coding	PIP4K2A	41.89	1.86901475803728e-05	diagnosisAD	CTR	2044	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	5.56095666441838	817
ENSG00000082212	1.8866669090779e-07	-0.399793782281475	-0.130143284902704	-0.669444279660246	protein_coding	ME2	38.58	1.93816781659597e-05	diagnosisAD	CTR	149	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.82319899577407	2515
ENSG00000154127	1.87228129795814e-07	-0.423434508561267	-0.112380695123364	-0.73448832199917	protein_coding	UBASH3B	45.84	1.93816781659597e-05	diagnosisAD	CTR	1030	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	5.59235092620193	809
ENSG00000178950	2.12684151416109e-07	-0.341985985346161	-0.146651985560674	-0.537319985131648	protein_coding	GAK	56.5	2.1274012092964e-05	diagnosisAD	CTR	2057	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.7804207780178	1329
ENSG00000157764	2.19814609230703e-07	-0.395685696882645	-0.0497668533025347	-0.741604540462756	protein_coding	BRAF	38	2.14234699919462e-05	diagnosisAD	CTR	749	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.30410585132397	1546
ENSG00000118217	2.40810152617431e-07	-0.480103219857011	-0.133737086609296	-0.826469353104727	protein_coding	ATF6	37.21	2.28829847524714e-05	diagnosisAD	CTR	2001	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	7.15086320783108	590
ENSG00000100266	2.80472588533633e-07	-0.72966976234677	-0.232338342242141	-1.2270011824514	protein_coding	PACSIN2	48.59	2.45988653536688e-05	diagnosisAD	CTR	3750	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.25013450516075	1570
ENSG00000107771	2.99883769922933e-07	-0.496060115429299	-0.165399837056869	-0.826720393801728	protein_coding	CCSER2	37.56	2.45988653536688e-05	diagnosisAD	CTR	1117	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	8.56678726174271	441
ENSG00000112739	2.76875752865133e-07	-0.289225808141447	-0.0632872708483405	-0.515164345434554	protein_coding	PRPF4B	38.36	2.45988653536688e-05	diagnosisAD	CTR	1829	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	5.22199245415966	887
ENSG00000144560	3.03728196713782e-07	0.247658056234861	0.563479928472708	-0.0681638160029865	protein_coding	VGLL4	44.93	2.45988653536688e-05	diagnosisAD	CTR	69	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.63942274259142	1385
ENSG00000155629	2.73172041561841e-07	-0.618130856690619	-0.248083677576848	-0.988178035804391	protein_coding	PIK3AP1	44.36	2.45988653536688e-05	diagnosisAD	CTR	988	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	5.82642239451117	761
ENSG00000171310	3.04169079616531e-07	-2.06891573352744	-1.24636183951878	-2.89146962753609	protein_coding	CHST11	46.04	2.45988653536688e-05	diagnosisAD	CTR	10	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	10.3136281657433	306
ENSG00000249592	3.03680907389788e-07	-0.731815728174299	-0.367135363001837	-1.09649609334676	lncRNA	AC139887.2	50.7	2.45988653536688e-05	diagnosisAD	CTR	3497	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.490701101593738	3729
ENSG00000110700	3.182960539797e-07	2.53106073515666	3.92600763916372	1.1361138311496	protein_coding	RPS13	46.06	2.46906796158539e-05	diagnosisAD	CTR	311	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	16.8400468449232	145
ENSG00000168675	3.13180304444981e-07	-0.826766784897238	-0.00483551562765006	-1.64869805416683	protein_coding	LDLRAD4	46.44	2.46906796158539e-05	diagnosisAD	CTR	1932	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	10.3123418234173	307
ENSG00000055483	3.48140606568495e-07	-0.166340321421921	-0.0227817604092486	-0.309898882434593	protein_coding	USP36	50.03	2.59467146189579e-05	diagnosisAD	CTR	1237	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.792529498036731	3495
ENSG00000173193	3.41851246942502e-07	-0.668085450865394	-0.267576606967813	-1.06859429476298	protein_coding	PARP14	40.87	2.59467146189579e-05	diagnosisAD	CTR	1806	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.31972381105962	1538
ENSG00000142512	3.80232116811285e-07	-0.858389908301387	-0.465083528703568	-1.25169628789921	protein_coding	SIGLEC10	53.94	2.77935053076864e-05	diagnosisAD	CTR	1100	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.90457814638634	1274
ENSG00000102606	4.34221928067137e-07	-0.225623992011141	-0.0109778107520021	-0.44027017327028	protein_coding	ARHGEF7	44.55	3.05643990478368e-05	diagnosisAD	CTR	155	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.40524531155837	1494
ENSG00000114942	4.26889448816937e-07	1.99861758513136	3.08644157710653	0.91079359315619	protein_coding	EEF1B2	45.25	3.05643990478368e-05	diagnosisAD	CTR	1594	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	10.9399381490011	279
ENSG00000169084	4.57145492862585e-07	-0.517401211292503	-0.227012480675346	-0.807789941909661	protein_coding	DHRSX	47.11	3.15929094249215e-05	diagnosisAD	CTR	2645	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.788290191300001	3503
ENSG00000162244	5.21787418342085e-07	2.11572949376633	3.16273000040431	1.06872898712835	protein_coding	RPL29	53.83	3.5416321019969e-05	diagnosisAD	CTR	1954	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	27.7995742796581	72
ENSG00000165671	5.42436552669028e-07	-0.135878708798285	0.216259967101798	-0.488017384698369	protein_coding	NSD1	42.34	3.61719532753505e-05	diagnosisAD	CTR	3342	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.46373847104452	2023
ENSG00000104375	6.2458968435709e-07	-0.848069707596801	-0.449835173845407	-1.2463042413482	protein_coding	STK3	39.53	4.0932161900712e-05	diagnosisAD	CTR	2940	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	6.36879542800856	673
ENSG00000153250	6.42193960679379e-07	-0.648918972908544	-0.304599373719068	-0.99323857209802	protein_coding	RBMS1	39.2	4.13725295685139e-05	diagnosisAD	CTR	1326	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	5.64686514291874	798
ENSG00000132405	6.92928252354123e-07	-1.73629735389877	-0.766123761492189	-2.70647094630535	protein_coding	TBC1D14	49.5	4.38970047866337e-05	diagnosisAD	CTR	500	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	19.0972783354694	122
ENSG00000156110	7.39083729931275e-07	0.651555562412891	1.03807766832682	0.265033456498958	protein_coding	ADK	37.43	4.60533976634225e-05	diagnosisAD	CTR	934	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	4.14093784066849	1184
ENSG00000104388	7.81537637527169e-07	-0.018405066886944	0.358107757055258	-0.394917890829146	protein_coding	RAB2A	39.15	4.79132993587221e-05	diagnosisAD	CTR	1447	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.7301264355143	1842
ENSG00000127663	8.99201708911921e-07	-0.400003859800003	-0.172702265674704	-0.627305453925302	protein_coding	KDM4B	57.26	5.42518364376859e-05	diagnosisAD	CTR	2261	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.06762781277352	2326
ENSG00000187672	9.4955046000676e-07	-0.940195545435403	-0.256241843946237	-1.62414924692457	protein_coding	ERC2	40.68	5.6394395288839e-05	diagnosisAD	CTR	2522	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	20.0264711595683	114
ENSG00000167632	9.71373083246995e-07	-0.467599305836261	-0.196022014105307	-0.739176597567216	protein_coding	TRAPPC9	47.53	5.67436106785769e-05	diagnosisAD	CTR	222	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.77832705584717	1815
ENSG00000177675	9.85287636092101e-07	-0.386430322996416	-0.116713960789024	-0.656146685203808	protein_coding	CD163L1	36.25	5.67436106785769e-05	diagnosisAD	CTR	2151	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	9.5963460047062	352
ENSG00000116191	1.00122672644662e-06	-0.6145951353766	-0.298778712831204	-0.930411557921995	protein_coding	RALGPS2	36.82	5.68009371227405e-05	diagnosisAD	CTR	890	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	10.1705279340276	317
ENSG00000285106	1.03650974020755e-06	0.23925246980054	0.404364051688761	0.0741408879123177	lncRNA	AC016831.7	41.71	5.79378459195424e-05	diagnosisAD	CTR	998	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	20.9123943323354	111
ENSG00000138069	1.21498952217826e-06	-0.500755969246941	-0.116951374589369	-0.884560563904514	protein_coding	RAB1A	42.82	6.59739310542795e-05	diagnosisAD	CTR	3334	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	4.24814025066944	1150
ENSG00000138668	1.19923431610922e-06	1.00171903297752	1.43294645914754	0.570491606807501	protein_coding	HNRNPD	38.75	6.59739310542795e-05	diagnosisAD	CTR	2312	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.95541390709895	2406
ENSG00000115310	1.41631452594852e-06	0.373535410477294	0.764311813630128	-0.0172409926755397	protein_coding	RTN4	38.6	7.37453631935662e-05	diagnosisAD	CTR	3461	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	9.35117139770572	370
ENSG00000123983	1.4062246361095e-06	-0.359271559023223	-0.12496432982151	-0.593578788224935	protein_coding	ACSL3	39.46	7.37453631935662e-05	diagnosisAD	CTR	68	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.77359017757709	2552
ENSG00000171791	1.38999449922821e-06	0.706253202609548	1.08780230927062	0.324704095948479	protein_coding	BCL2	42.74	7.37453631935662e-05	diagnosisAD	CTR	2979	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.3572346041649	2974
ENSG00000028277	1.51789609267246e-06	-1.02316828592067	-0.354490308832151	-1.6918462630092	protein_coding	POU2F2	51.31	7.58513450213518e-05	diagnosisAD	CTR	360	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	6.38351786444513	670
ENSG00000083845	1.56252172940864e-06	1.75849246705165	2.57817685883017	0.938808075273117	protein_coding	RPS5	51.15	7.58513450213518e-05	diagnosisAD	CTR	1088	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	16.1970316042071	162
ENSG00000100599	1.53961311024228e-06	-0.776898963869252	-0.372810837968539	-1.18098708976997	protein_coding	RIN3	49.34	7.58513450213518e-05	diagnosisAD	CTR	690	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.9814681837922	1710
ENSG00000111880	1.57974625594157e-06	-0.486773956396592	-0.147114850949363	-0.826433061843821	protein_coding	RNGTT	36.63	7.58513450213518e-05	diagnosisAD	CTR	1726	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	7.69297577673742	518
ENSG00000152128	1.47966682829089e-06	-1.62944468995877	-0.183113370396038	-3.07577600952151	protein_coding	TMEM163	43.72	7.58513450213518e-05	diagnosisAD	CTR	2384	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	28.4708189731516	67
ENSG00000175354	1.52465729468584e-06	-1.2318804072277	-0.577959486183728	-1.88580132827167	protein_coding	PTPN2	42.19	7.58513450213518e-05	diagnosisAD	CTR	324	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	18.051179846095	133
ENSG00000183354	1.59645030300135e-06	0.303413573112611	0.622331751991888	-0.0155046057666666	protein_coding	KIAA2026	37.76	7.58513450213518e-05	diagnosisAD	CTR	1796	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.76358497833659	1820
ENSG00000152953	1.65568590713227e-06	0.981065489389535	1.51871087022529	0.443420108553782	protein_coding	STK32B	42.68	7.76945942346885e-05	diagnosisAD	CTR	2449	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.84537806155515	2498
ENSG00000139687	1.72496845756596e-06	-0.797353652009172	-0.376676405406215	-1.21803089861213	protein_coding	RB1	38.5	7.99585988683928e-05	diagnosisAD	CTR	2576	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	10.0900733807711	327
ENSG00000113742	1.78507831357879e-06	-0.730911448859967	-0.262031253649935	-1.19979164407	protein_coding	CPEB4	37.29	8.17479839748551e-05	diagnosisAD	CTR	3513	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	7.21346179705087	578
ENSG00000145781	1.80921302414866e-06	-0.135096024456884	0.220777808365681	-0.490969857279448	protein_coding	COMMD10	37.45	8.18668893427267e-05	diagnosisAD	CTR	650	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	6.77606847828958	625
ENSG00000260528	1.97306390254178e-06	-0.513220938243411	-0.078548108792944	-0.947893767693877	lncRNA	FAM157C	46.56	8.82307752183683e-05	diagnosisAD	CTR	3182	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	5.35872901407188	854
ENSG00000063177	2.13324630938365e-06	1.59469354334981	2.19368814482283	0.995698941876796	protein_coding	RPL18	55.98	9.32007956547962e-05	diagnosisAD	CTR	2489	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	14.9345242793474	184
ENSG00000164463	2.11210435619215e-06	0.536834822360632	0.862018024517684	0.211651620203579	protein_coding	CREBRF	41.07	9.32007956547962e-05	diagnosisAD	CTR	1338	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.82613062077342	1309
ENSG00000124813	2.22323673810403e-06	0.603832091910832	1.04464911395299	0.16301506986867	protein_coding	RUNX2	40.23	9.60286686537887e-05	diagnosisAD	CTR	3122	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	4.09320847597251	1209
ENSG00000007237	2.6021354321075e-06	1.23199827476963	1.81167486087411	0.652321688665144	protein_coding	GAS7	47.97	0.000110739420047995	diagnosisAD	CTR	1420	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.86137680963357	1297
ENSG00000123338	2.62208571542215e-06	-0.146911122549514	0.159699180335285	-0.453521425434313	protein_coding	NCKAP1L	42.59	0.000110739420047995	diagnosisAD	CTR	709	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.39682513157622	2070
ENSG00000123143	2.76381069048612e-06	0.0843881689772918	0.263770609128236	-0.0949942711736526	protein_coding	PKN1	53.14	0.000114978745533957	diagnosisAD	CTR	2396	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.35550446921494	3783
ENSG00000163328	2.78791703778495e-06	0.310372907913283	0.546212952035779	0.0745328637907876	protein_coding	GPR155	39.18	0.000114978745533957	diagnosisAD	CTR	622	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.54146676275165	1970
ENSG00000181827	2.81321318986003e-06	0.155984879519178	0.455368573137335	-0.143398814098978	protein_coding	RFX7	37.13	0.000114978745533957	diagnosisAD	CTR	3309	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	4.19456116506581	1167
ENSG00000069667	3.16445782604343e-06	-0.141012849526694	-0.00895611922977946	-0.273069579823608	protein_coding	RORA	41.64	0.000125292752049907	diagnosisAD	CTR	1772	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.76611058668834	1336
ENSG00000188313	3.1373572230646e-06	-0.659611933902568	-0.235546498460673	-1.08367736934446	protein_coding	PLSCR1	36.3	0.000125292752049907	diagnosisAD	CTR	735	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	10.2698851870424	311
ENSG00000228058	3.10441354106489e-06	0.508783970509348	1.13879793734438	-0.121229996325681	lncRNA	LINC01736	49.73	0.000125292752049907	diagnosisAD	CTR	2587	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	5.86152097341405	753
ENSG00000162636	3.25444057459256e-06	-0.325160310251499	-0.082605901313216	-0.567714719189783	protein_coding	FAM102B	39.64	0.000127527099216766	diagnosisAD	CTR	1220	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.62795464479891	2684
ENSG00000120162	3.34390432329426e-06	0.88614625465365	1.39872585579581	0.373566653511488	protein_coding	MOB3B	41.88	0.000129695717682056	diagnosisAD	CTR	3276	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	3.30748054192969	1542
ENSG00000127314	3.46918251580136e-06	0.0706543600806171	0.474496616529482	-0.333187896368248	protein_coding	RAP1B	38.94	0.000133195583258192	diagnosisAD	CTR	2338	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	4.32400626473446	1126
ENSG00000107968	3.6637691894456e-06	-0.684987409656082	-0.223186187486255	-1.14678863182591	protein_coding	MAP3K8	42.62	0.000139259866890827	diagnosisAD	CTR	1721	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	9.16628098349798	387
ENSG00000137841	3.94114597827519e-06	-0.262514126201588	0.0674674260700676	-0.592495678473244	protein_coding	PLCB2	56.84	0.000146865645719843	diagnosisAD	CTR	1087	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.73392984736797	2580
